_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,did_you_read_the_article,did_you_read_the_article:confidence,is_constructive,is_constructive:confidence,is_toxic_popular_answer_1,is_toxic_popular_answer_2,is_toxic:confidence_answer1,is_toxic:confidence_answer2,your_comments,orig__golden,comment,did_you_read_the_article_gold,globe_url,is_constructive_gold,is_constructive_gold_reason,is_toxic_gold,title,url,your_comments_gold
1190863501,FALSE,finalized,3,3/28/2017 22:05:38,1,1,no,1,1,4,0.6636,0.3364,"

",FALSE,Why does no one blame the RICH Chiefs????Shouldn't they be held responsible also?????,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863502,FALSE,finalized,3,3/28/2017 22:05:38,1,1,no,0.6708,1,4,0.6636,0.3364,"

",FALSE,"If we address what aboriginal communities are doing wrong, generating so much dysfunction, will that help?Is that what you want the study to focus on?",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863503,FALSE,finalized,3,3/28/2017 22:05:38,1,1,yes,1,1,4,0.6636,0.3364,"

",FALSE,"Causes: Social exclusion caused by family dysfunction (in this case, a murdered father, a mother who abandoned child at birth), abuse of drugs and/or alcohol (apparently introduced by her bio-mom), and emotional turmoil caused by the tragic death of her father. Throw in running away from a care facility that was trying to help her, because she would not accept help at the home she was raised in (her aunt's). That unfortunately put her in the reach of people who thought nothing of killing her. Unless the group home locked her in day and night, like a jail, what else could be done to keep her there? Even her aunt could not keep her from running away.'According to the Canadian Police Information Centre (CPIC), Canada’s national database of missing persons, 60,461 youth were reported missing to police services in 2006 (Dalley 2007)'.--Canadian Journal of Sociology. 2012, Vol. 37 Issue 2, p137-168What a tragic case. I had a teenage cousin who was murdered and dumped in a river too, and it shattered her family for a long long time afterward. She wasn't a First Nations member, but a victim of random violence",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863504,FALSE,finalized,3,3/28/2017 22:05:38,1,1,yes,1,1,4,0.6636,0.3364,"

",FALSE,"Why would the Federal Government commission as study that is absolutely guaranteed to determine that underlying cause is the culture [sic] on many of the reserves?  Aboriginals don't like being called out on their own problems and won't accept any report that doesn't blame everyone else for their problems.  We most definitely need to help them out, but until they stop with this 'colonization' nonsense and pretending that they are living a traditional life instead of state-subsidized revisionist version of it nothing is going to change.Also, let's be blunt, we should be looking into violence against all women.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863505,FALSE,finalized,3,3/28/2017 22:05:48,1,1,yes,0.6778,1,,1,,"

",FALSE,"This is a good article , well written . It mentions ' persistent abuse and neglect ' - so who is doing the abusing and neglecting ? Surely the victim's own family and relatives  are the most likely suspects ? There are many factors , of course , but the ' culture ' that has developed in many , if not most  , reserves is the major problem . They are hotbeds of crime , corruption , and despair . All those who can should get out and join the real world!",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863506,FALSE,finalized,3,3/28/2017 22:05:48,1,1,yes,1,1,,1,,"

",FALSE,"We don't need a national enquiry - we need disclosure of the data - which the authorities already have ! Then we need a national strategy to deal with the problem. This strategy should consider how many murders - say in the last ten years . How many murders were solved ? How many victims were aboriginal & how many victims were non aboriginal ? Of the solved murders , how many killers were aboriginal ? How many non aboriginal ? How many aboriginals were killed by other aboriginals ? How many victims , of the total , were women ? How many were aboriginal women ? All this is already known by the authorities . They need a strategy to deal with it.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863507,FALSE,finalized,3,3/28/2017 22:05:48,1,1,yes,1,1,,1,,"

",FALSE,"I'll be the first to agree that there should be an inquiry. But I tried to google information on missing and dead aboriginal men. Guess what? Not a single hit. Now one would think it's pretty safe to say that as members of the same communities as these women, there would be at least some information. None? Nada? Nyet? Non?",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863508,FALSE,finalized,3,3/28/2017 22:05:48,1,1,no,0.6567,1,,1,,"

",FALSE,Harper will be recorded in the still short history of our nation as our worst and most destructive prime minister.,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863509,FALSE,finalized,3,3/28/2017 22:06:04,1,1,yes,0.6803,1,2,0.6614,0.3386,"

",FALSE,"Don't need an inquiry, the problems are self evident as are the solutions.The current system has been tested for decades with increasingly disastrous results, perhaps the whole system is flawed and should be replaced.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863510,FALSE,finalized,3,3/28/2017 22:06:04,1,1,yes,1,1,2,0.6614,0.3386,"

",FALSE,"If it happens once in a while to everyone, it's a crime. If it happens disproportionately to a particular demographic, it's more than just a crime.Harper is way out to lunch on this one. This is not an issue the police can solve. It's going to take a society, a country, to do that, and that takes leadership and information. It is time to have an inquiry, gather the information, consult the experts across all the areas of concern, and formulate and implement a national strategy.It won't be easy. In fact, it will be difficult and contentious. The easiest thing to do is just dismiss the notion right now and brush it off, which is exactly what Harper is doing. Which is exactly all he has ever done!",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863511,FALSE,finalized,3,3/28/2017 22:06:04,1,1,no,1,1,2,0.6614,0.3386,"

",FALSE,I think well-intentioned people should stop muddying the waters of aboriginal poverty and social problems with the issue of violent crime against aboriginal women.,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863512,FALSE,finalized,3,3/28/2017 22:06:04,1,1,no,1,1,2,0.6614,0.3386,"

",FALSE,Integration into what?  ,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863513,FALSE,finalized,3,3/28/2017 22:06:50,1,1,no,0.6649,1,2,0.6649,0.3351,"

",FALSE,"Agreed, time to close the reserves or turn them into accountable 
municipal governments.
",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863514,FALSE,finalized,3,3/28/2017 22:06:50,1,1,no,0.6649,1,,1,,"

",FALSE,Maybe integration is the key if it will improve the standard of living.,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863515,FALSE,finalized,3,3/28/2017 22:06:50,1,1,no,0.6649,1,3,0.6649,0.3351,"

",FALSE,Yet some First Nations thrive!,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863516,FALSE,finalized,3,3/28/2017 22:06:50,1,1,yes,1,1,2,0.6649,0.3351,"

",FALSE,First of all the FN popuation has nothing to do with India so I would switch up the vocab. The only place they are called Indian is in legislation which is grossly outdated. Secondly since the last residential school closed in 1996 there are a lot of current parents who were impacted either directly or indirectly by the system.  Would you say the slavery exceuse is running thin?  Because it shows a lack of awareness of the impact of intergenerational trauma and the challenges it causes on the community.,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863517,FALSE,finalized,3,3/28/2017 22:08:48,1,1,no,0.6581,1,4,0.67,0.33,"

",FALSE,"In all the years that indian residential schools operated, from the first ones in the late 1600s to the last ones kept open into the 1990s at the request of the reserves they served, only about 150,000 students ever attended. The current indian population in Canada is around one million.Given that the students from the 1600s well into the 1900s are mostly dead of old age, that leaves at most 10%, and probably less, of the indian population ever saw the inside of one of these schools.The excuse is running thin.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863518,FALSE,finalized,3,3/28/2017 22:08:48,1,1,yes,1,1,4,0.67,0.33,"

",FALSE,Wow.  It seems commenters here have little knowledge of what is actually going on in FN communities.  You want to know why there are issues within families?  Well current parents were not raised by parents.  They were raised by a residential school system that abused them horribly.  How on earth could they learn to be parents?  Now they struggle siginficantly with the trauma from their past as well as trying to learn what normal parent-child relationships look like.  This is why lots of FN kids are being raised by other family members like grandparents.The systemic racism that is faced by the FN popuation is very real.  THe challenges faced by FN youth are also very real.  ,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863519,FALSE,finalized,3,3/28/2017 22:08:48,1,1,no,1,1,3,0.67,0.33,"

",FALSE,So what is your solution for preventing this type of tragedy?,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863520,FALSE,finalized,3,3/28/2017 22:08:48,1,1,no,0.6581,1,3,0.67,0.33,"

",FALSE,Getting at the root of the sociological problems represented by this and other cases is blocked by the chiefs and by a Supreme Court that has deliberately promoted the segregation of indians from society and the elevation of the status and power of the chiefs of reserves.They'd rather play 'nation' games than promote the well-being of the people who live under the tutelage of the 'first nations'.,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863521,FALSE,finalized,3,3/28/2017 22:07:00,1,1,yes,0.6716,2,1,0.6716,0.3284,"

",FALSE,"Unfortunately, Stephen 'I couldn't care less' Harper doesn't believe this is a matter of a'sociological phenomenon'. In his cut-and-dried, right wing world where there are no grey areas, the only thing to do is turn the matter over to the police after the tragedy has occurred. The idea of preventing the tragedy doesn't even enter into his mind. He's much too busy concentrating on more ways to increase corporate profit margins. People don't matter.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863522,FALSE,finalized,3,3/28/2017 22:07:00,1,1,yes,1,2,,1,,"

",FALSE,"Causes: Social exclusion caused by family dysfunction (in this case, a murdered father, a mother who abandoned child at birth), abuse of drugs and/or alcohol (apparently introduced by her bio-mom), and emotional turmoil caused by the tragic death of her father. Throw in running away from a care facility that was trying to help her, because she would not accept help at the home she was raised in (her aunt's). That unfortunately put her in the reach of people who thought nothing of killing her. Unless the group home locked her in day and night, like a jail, what else could be done to keep her there? Even her aunt could not keep her from running away.'According to the Canadian Police Information Centre (CPIC), Canada's national database of missing persons, 60,461 youth were reported missing to police services in 2006 (Dalley 2007)'.--Canadian Journal of Sociology. 2012, Vol. 37 Issue 2, p137-168What a tragic case. I had a teenage cousin who was murdered and dumped in a river too, and it shattered her family for a long long time afterward. She wasn't a First Nations member, but a victim of random violence",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863523,FALSE,finalized,3,3/28/2017 22:07:00,1,1,yes,0.6716,2,3,0.6716,0.3284,"

",FALSE,"We don't need a national enquiry - we need disclosure of the data - which the authorities already have ! Then we need a national strategy to deal with the problem. This strategy should consider how many murders - say in the last ten years . How many murders were solved ? How many victims were aboriginal &amp; how many victims were non aboriginal ? Of the solved murders , how many killers were aboriginal ? How many non aboriginal ? How many aboriginals were killed by other aboriginals ? How many victims , of the total , were women ? How many were aboriginal women ? All this is already known by the authorities . They need a strategy to deal with it.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863524,FALSE,finalized,3,3/28/2017 22:07:00,1,1,yes,1,2,,1,,"

",FALSE,"(In reply to:Unfortunately, Stephen 'I couldn't care less' Harper doesn't believe this is a matter of a'sociological phenomenon'. In his cut-and-dried, right wing world where there are no grey areas, the only...-- MVP10) Getting at the root of the sociological problems represented by this and other cases is blocked by the chiefs and by a Supreme Court that has deliberately promoted the segregation of indians from society and the elevation of the status and power of the chiefs of reserves.They'd rather play 'nation' games than promote the well-being of the people who live under the tutelage of the 'first nations'.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863525,FALSE,finalized,3,3/28/2017 22:08:39,1,1,yes,1,1,,1,,"

",FALSE,"(In reply to:Maybe integration is the key if it will improve the standard of living.-- Happy with life) Agreed, time to close the reserves or turn them into accountablemunicipal governments.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863526,FALSE,finalized,3,3/28/2017 22:08:39,1,1,yes,1,1,,1,,"

",FALSE,(In reply to:Wow. It seems commenters here have little knowledge of what is actually going on in FN communities. You want to know why there are issues within families? Well current parents were not raised by...-- spekeles) Yet some First Nations thrive!,,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863527,FALSE,finalized,3,3/28/2017 22:08:39,1,1,yes,1,1,,1,,"

",FALSE,"(In reply to:Wow. It seems commenters here have little knowledge of what is actually going on in FN communities. You want to know why there are issues within families? Well current parents were not raised by...-- spekeles) In all the years that indian residential schools operated, from the first ones in the late 1600s to the last ones kept open into the 1990s at the request of the reserves they served, only about 150,000 students ever attended.The current indian population in Canada is around one million.Given that the students from the 1600s well into the 1900s are mostly dead of old age, that leaves at most 10%, and probably less, of the indian population ever saw the inside of one of these schools.The excuse is running thin.",,http://www.theglobeandmail.com/opinion/put-native-women-on-the-agenda/article20144737/,,,,Enough is enough: Time to address epidemic of violence against native women,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/aboriginal.html,
1190863528,FALSE,finalized,3,3/28/2017 22:08:39,1,1,yes,1,1,2,0.6715,0.3285,"

",FALSE,'Media which got everything wrong will now tell you all the things that will happen as a result of the thing they said wouldn't happen.',,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863529,FALSE,finalized,3,3/28/2017 22:07:59,1,1,no,1,1,,1,,"

",FALSE,"'He’s hardly the choice of the establishment, media, cultural, business or political.'Doesn't matter. He's the choice of the People.",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863530,FALSE,finalized,3,3/28/2017 22:07:59,1,1,no,1,1,,1,,"

",FALSE,Any chance you folk in your media bubble could connect to what is going on in the real world?,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863531,FALSE,finalized,3,3/28/2017 22:07:59,1,1,yes,1,1,,1,,"

",FALSE,Among many other things it demonstrates just how out of touch and co-opted the globe editorial board and many of your columnists are. The lack of honest reporting and analysis which has been replaced by a poorly veiled agenda representing narrow interests while purporting otherwise.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863532,FALSE,finalized,3,3/28/2017 22:07:59,1,1,yes,0.6593,1,3,0.6593,0.3407,"

",FALSE,"The Globe and Mail printed this  outrageous propaganda this morning.  This is to stop as it reflects a paper inhinged.***A fascist’s win; America’s moral lossSARAH KENDZIORSpecial to The Globe and MailPublished Wednesday, Nov. 09, 2016 7:27AM ESTLast updated Wednesday, Nov. 09, 2016 7:30AM EST",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863533,FALSE,finalized,3,3/28/2017 22:09:48,1,1,yes,0.6688,1,2,0.6635,0.3365,"

",FALSE,"Here's why I think the remainers got wrong against the BREXIT supporters.    A lot of the debate were not about addressing the real issues.  It was about elites trying to make themselves feel good by explaining how stupid and backwards people who wanted to leave are.  In the case of Trump, Michael Moore warned everyone by painting Trump as dangerous, and his fear was most vocalized when he warned his fellow progressives not to attack his followers but to show why Trump is just conning them.   Moore sees Trump's supporters as decent people who have legitimate problems that are not being addressed, and attacking them as backwards deplorable irredeemable was the worse strategy possible.But what did the progressives do?  They said only stupid racist hateful people support Trump.   It was almost like Trump successfully pulled off an Alinsky tactic by baiting the establishment progressives into overreacting and making his supporters even more convinced that he was going to blow the whole place up.I think Moore's plan was difficult to pull off because neither Hillary nor Moore or just about anyone else had the ability to connect to the rust belt and hurting 'deplorables' the same way Trump could --- it's all about people skills.Besides, there was no way Clinton could say that if Ford wanted to move their factory to mexico, she would slap a 35% tarriff when they ship the cars back to the US --- no way Wall Street could tolerate that.   But this was EXACTLY what Moore wished she could say.",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863534,FALSE,finalized,3,3/28/2017 22:09:48,1,1,no,1,1,3,0.6635,0.3365,"

",FALSE,Now let's dump our career politicians. Hit restart. ,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863535,FALSE,finalized,3,3/28/2017 22:09:48,1,1,no,0.6635,1,2,0.6635,0.3365,"

",FALSE,When the people win.When the people escape the media lies and vote for what THEY want.What a lovely day.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863536,FALSE,finalized,3,3/28/2017 22:09:48,1,1,no,0.6635,1,,1,,"

",FALSE,"The fact that the medias ,journalists and all as well as the artistic world was against Trump did not suffice unlike in Canada with Harper . Trump got elected with 48% of the vote while Justin got 39% here ",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863537,FALSE,finalized,3,3/28/2017 22:08:21,1,1,no,1,2,1,0.6772,0.3228,"

",FALSE,Terrible concession speech globe and fail. Hopefully Hillary's is better.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863538,FALSE,finalized,3,3/28/2017 22:08:21,1,1,no,0.6543,2,3,0.3457,0.3315,"

",FALSE,"the media was claiming how the Hispanic and minority vote was going to do this and that, 'changing demographic ' they said,  and you had literally all the celebrities throwing Hilary a big  victory parade before the election.  Now all these fools got egg on their face. what a joke ",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863539,FALSE,finalized,3,3/28/2017 22:08:21,1,1,no,1,2,1,0.6772,0.3228,"

",FALSE,The press did not cover themselves in glory on this one. The relentless cheerleading for Ms. Clinton was rather nauseating.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863540,FALSE,finalized,3,3/28/2017 22:08:21,1,1,yes,1,2,1,0.6772,0.3228,"

",FALSE,"I think the Globe and Mail should concentrate on what Trump's victory means for the Globe and Mail. I have never seen a paper give such poor coverage to a political candidate. For the last year, it has been nothing but ridicule, dismissiveness, and a foregone conclusion that he would be defeated. In doing so, this paper has misled the reader and we now are in a position of knowing nothing about the new President. This paper failed in its fundamental responsibility of reporting the truth. It has been a year of propaganda from nearly every reporter covering the American election as well as from the editors. As a subscriber of this epaper, I feel a certain sense of betrayal of the G&M's overlooking the truth. Factual reporting sacrificed to make a political point. Shame on this paper and those who work for it.",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863541,FALSE,finalized,3,3/28/2017 22:08:47,1,1,no,0.6613,1,,1,,"

",FALSE,The TV interview where Justin Trudeau turned away from the camera when asked what he thought of Donald Trump is going to come back and haunt him.  Big time.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863542,FALSE,finalized,3,3/28/2017 22:08:47,1,1,no,0.6613,1,,1,,"

",FALSE,"MARGARET WENTEIf Trump wins, I’ll eat this columnMARGARET WENTEThe Globe and MailPublished Friday, Mar. 18, 2016 10:43AM EDTLast updated Wednesday, Nov. 09, 2016 1:37AM ESTout of touch with reality ",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863543,FALSE,finalized,3,3/28/2017 22:08:47,1,1,yes,0.6739,1,,1,,"

",FALSE,"There is an ancient-language phrase, 'Mea Culpa', that means to admit an error in a kindly manner. Well, here is my Mea Culpa to this newspaper's columnist who rode his motorcycle across Ohio in recent weeks and who, on that trip, wrote that Hillary Clinton was doing so badly with disaffected voters that there was no reason to predict she would win the state. Well, wow, was his prediction ever a lot closer to the final result than my prediction was! So take a bow, journalist dude, I think you were one of only about three journalism voices in North America who got that one right...",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863544,FALSE,finalized,3,3/28/2017 22:08:47,1,1,no,1,1,,1,,"

",FALSE,"I wonder if Obama regrets his roast of Donald Trump at the White House Correspondents' Dinner? Talk about the ultimate revenge! OOF, that's gotta hurt!",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863545,FALSE,finalized,3,3/28/2017 22:11:12,1,1,yes,1,1,,1,,"

",FALSE,"Trump now IS the President of the United States. The people have spoken. I have faith in the American people to elect the right president for the time. We as Canadians can opinionate all we like but it is the American living the American experience with all of its issues, pressures and opportunities that chooses. With all of those nuances and keeping in mind their unforgiving campaigns I would trust them to choose wisely the president they need no matter who won tonight. ",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863546,FALSE,finalized,3,3/28/2017 22:11:12,1,1,yes,0.6498,1,2,0.6718,0.3282,"

",FALSE,"The Globe and Mail, along with the entire establishment, media, cultural, business and political elites, COMPLETELY missed the fact that Trump could win. Until that is seriously addressed, why should anyone seriously consider your future predictions about Trump?",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863547,FALSE,finalized,3,3/28/2017 22:11:12,1,1,yes,0.6498,1,2,0.6718,0.3282,"

",FALSE,G&M and many of its commenters savaged this man as they tripped over themselves fawning over every word and deed from the Chineese communist government because they know they have no hope of influencing them.  The US will not be looking for Canada's approval any more.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
